idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK,,,,,,,,,,,
1633,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve falhas no atendimento, resultando em um peixe sem os acompanhamentos solicitados e a falta do refrigerante, apesar de seus pedidos. Pedimos desculpas sinceramente por esses inconvenientes e estamos trabalhando para melhorar nossos processos de atendimento. Agradecemos seu feedback e levaremos suas observações em consideração para garantir que isso não se repita.","Atendimento ruim, o peixe veio sem os acompanhamentos, o refrigerante também não veio. PEDI 4 vezes. Não recomendado.",46595,24054,,,,,,,,,,,
1634,"Agradecemos pelo seu feedback. Lamentamos que a experiência não tenha atendido às suas expectativas. Vamos avaliar suas observações sobre os preços, variedade e qualidade dos doces e salgados, bem como a limpeza do local. A opinião dos nossos clientes é muito importante para nós e trabalharemos para melhorar esses aspectos. Agradecemos novamente pelo seu comentário.","Péssimo, os doces e salgados são muito caros e não tem nada que possamos dizer que seja exclusividade da padaria ou aqui tem um sabor sem igual, as coisas que vc encontra nesta padaria vc encontra em outras padarias com mais qualidade, mais limpeza e muito mais baratas e gostosas. Não recomendo!",189260,82869,,,,,,,,,,,
1635,"Caro cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo churrasco frio e pelo atendimento lento. Vamos investigar o ocorrido e tomar as medidas necessárias para melhorar esses pontos. Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência positiva.","Churrasco frio, atendimento devagar.",139351,39335,,,,,,,,,,,
1636,"Prezada cliente, 

Agradecemos por compartilhar sua experiência conosco. Lamentamos sinceramente pelos pontos negativos mencionados em relação à limpeza do banheiro e ao uso irregular de máscaras pelos nossos funcionários. Essas questões são levadas muito a sério e serão abordadas imediatamente para garantir a melhoria desses aspectos. Valorizamos sua opinião e faremos o possível para que sua próxima visita seja mais agradável. 

Atenciosamente, 
Equipe do restaurante",Banheiro sujo funcionários não usam regularmente máscaras,32634,13932,,,,,,,,,,,
1637,"Caro cliente, agradecemos pelo seu feedback. Lamentamos pela falta de velocidade no atendimento e pela carne sem tempero. Vamos trabalhar para melhorar esses pontos e garantir uma experiência melhor da próxima vez. Agradecemos pela sua compreensão.",Falta de velocidade e a carne não tinha tempero,144341,76288,,,,,,,,,,,
1638,"Olá, agradeço pelo seu feedback. Lamentamos muito pelo ocorrido e pela falta de comunicação da nossa parte. Vamos tomar as medidas necessárias para evitar que isso aconteça novamente. Agradecemos por nos informar e esperamos ter a oportunidade de melhor atendê-la no futuro.",Anunciaram João Victor e Rodrigo e eles não apareceram e o bar não se pronunciou em nenhum momento,58490,63552,,,,,,,,,,,
1639,"Caro cliente, sentimos muito pelo seu desapontamento com a sua experiência em nosso restaurante. Lamentamos que a caldeirada não tenha atendido às suas expectativas em termos de sabor e sal. Vamos investigar o ocorrido para garantir que isso não se repita. Pedimos desculpas pela qualidade das sardinhas e faremos o possível para melhorar. Agradecemos pelo seu feedback e levaremos em consideração suas observações para aprimorar nossos pratos. Esperamos ter a oportunidade de recebê-lo novamente no futuro.","Pessimo!
Chega a ser uma ofensa… Caldeirada sem gosto nem de sal! A sardinha velha, seca e sem gosto. A farofa queimada amarga… O pudim, sem comentarios. Nao recomendo e nao volto!",224071,123017,,,,,,,,,,,
1640,"Olá,

Lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo inconveniente causado pela informação incorreta sobre o horário de fechamento. Entendemos como isso pode ter sido desagradável e estamos trabalhando para evitar que isso ocorra novamente no futuro.

Também gostaríamos de nos desculpar pela mesa suja e pela falta de atendimento na sua chegada. Isso não condiz com o padrão de qualidade que buscamos oferecer aos nossos clientes.

Agradecemos por compartilhar seu feedback conosco, pois é através dele que podemos melhorar nossos serviços. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência positiva.

Atenciosamente,
A equipe do restaurante",Estava comendo neste local quando o atendente me informou que já ia fechar o cx como eu pagaria a conta. No meio da comida tudo sobre a mesa. Ele informou que 22:30 fecha o estabelecimento. Super desagradável vai demorar para eu retornar neste local em outros horários. Na chegada a mesa estava suja sem ninguém no estabelecimento. Já foi muito melhor.,64804,62423,,,,,,,,,,,
1641,"Olá, sinto muito pela sua decepção com a nossa comida. Lamentamos que o bacon estivesse duro e a carne mal passada. Vamos revisar nossos processos para garantir que isso não aconteça novamente. Agradecemos pelo seu feedback.","Infelizmente me decepcionei... Bacon duro, carne muito mal passada, burguer oleoso e sem sabor,  valor incompatível ao que foi entregue.",232862,131631,,,,,,,,,,,
1642,Olá! Agradecemos pelo seu feedback positivo sobre a comida e o atendimento do nosso restaurante. Ficamos felizes em saber que você teve uma experiência saborosa e agradável conosco. Esperamos poder recebê-la novamente em breve!,E maravilhoso a comida é uma delícia e o atendimento é 10.,50086,36452,,,,,,,,,,,
1643,"Olá, agradecemos pelo seu feedback. Sentimos muito que a sua experiência não tenha sido satisfatória. Vamos levar em consideração suas observações sobre as mesas, o ambiente e o estado do cardápio para fazer melhorias. Entendemos que a agilidade do atendimento pode ser um ponto de atenção e vamos trabalhar para melhorar isso. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência melhor.","O bar tem cara de boteco mesmo: as melhores mesas são as da calçada e da rua; o ambiente tem aspecto de sujo e o estado do cardápio denuncia que é verdade. O garçom, sozinho, corre de um lado para o outro.",216174,120690,,,,,,,,,,,
1644,"Olá, agradecemos pelo seu feedback. Lamentamos muito pela demora que você enfrentou em nosso restaurante. Vamos trabalhar para melhorar nosso tempo de atendimento. Agradecemos pela sua compreensão.","Pior é impossivel, demora muuúuiitooó.",49593,36897,,,,,,,,,,,
1645,"Caro cliente, agradecemos pelo seu feedback e lamentamos que você tenha tido uma má experiência em nosso restaurante. Levamos suas críticas a sério e estamos trabalhando para melhorar. Quanto aos preços, entendemos que podem parecer altos e estamos revisando nossa política de preços para oferecer uma melhor relação custo-benefício. Quanto à carne mal passada, pedimos desculpas pelo ocorrido e vamos reforçar nossos padrões de preparo para garantir que isso não se repita. Esperamos ter a oportunidade de recebê-lo novamente no futuro.",Os preços são salgados e a carne mal passada,19390,17989,,,,,,,,,,,
1646,"Caro cliente, lamentamos muito pela demora na entrega e pelos erros em seus pedidos anteriores. Estamos trabalhando para melhorar nosso serviço de entrega e garantir maior precisão nos pedidos. Agradecemos seu feedback e faremos o possível para que esses problemas não se repitam.",Demora demais na entrega e as poucas vezes que pedi veio errado,158615,99300,,,,,,,,,,,
1647,Olá! Lamentamos muito que você tenha ficado decepcionada com a nossa loja da Cachoeirinha. Agradecemos por compartilhar sua opinião. Estamos sempre em busca de melhorias e levaremos seu feedback em consideração para garantir uma experiência melhor da próxima vez. Esperamos ter a oportunidade de recebê-la novamente e surpreendê-la positivamente.,"A loja da cachoeirinha foi uma grande decepção, continuo fã da Djalma Batista",65193,26494,,,,,,,,,,,
1648,"Agradecemos pelo seu feedback e lamentamos que a sua experiência não tenha sido satisfatória. Levaremos em consideração suas observações sobre a cheesecake e os salgados para melhorar a qualidade dos nossos produtos. Quanto ao estacionamento, infelizmente não temos controle sobre essa questão, mas estamos sempre buscando alternativas para facilitar o acesso dos nossos clientes. Esperamos poder recebê-la novamente para que possamos oferecer uma experiência melhor.","Nada de especial, péssima cheesecake, Salgados sem graça e não tem estacionamento.",223789,67071,,,,,,,,,,,
1649,"Prezada cliente, lamento muito pela má experiência que teve em nosso restaurante. Agradeço por compartilhar seu feedback conosco. Vamos revisar nossos processos para garantir um atendimento mais eficiente e a qualidade dos pratos servidos. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência melhor.","Péssimo atendimento, carne fria",185198,15589,,,,,,,,,,,
1651,"Olá, sinto muito que você não tenha tido uma boa experiência com a comida em nosso restaurante. Agradecemos por compartilhar seu feedback e vamos revisar nossos pratos para melhorar a qualidade. Esperamos ter a chance de recebê-la novamente no futuro.","Comida ruim
",149793,93652,,,,,,,,,,,
1652,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos se você teve uma má impressão do nosso restaurante. Estamos sempre buscando melhorar e valorizamos seu feedback. Esperamos ter a oportunidade de atendê-lo novamente e proporcionar uma experiência mais positiva.",Vou todos os dias comprar pão,165170,79454,,,,,,,,,,,
1653,"Olá, lamento que você não tenha ficado satisfeita com a relação custo-benefício do nosso restaurante. Agradecemos seu feedback e vamos analisar para melhorar.","Não vale a pena, a relação custo-beneficio.",41178,42923,,,,,,,,,,,
1654,"Olá, agradecemos pelo seu feedback e por reconhecer os pontos positivos do nosso restaurante, como o ambiente agradável e a localização. Pedimos desculpas pelo inconveniente causado pelo serviço de garçons. Faremos questão de rever nossos procedimentos internos para que situações como essa não se repitam. Esperamos poder recebê-la novamente em breve para que possamos proporcionar uma experiência melhor.","Ambiente agradável, bem localizado, playground legal...porém, o serviço de garçons deixa a desejar, eu ainda estava comendo, virei pra falar com um amigo,quando ia dar a proxima bocada meu prato havia sumido....",56975,44678,,,,,,,,,,,
1655,Agradecemos pelo seu feedback e lamentamos que você tenha tido essa impressão em relação aos preços e às porções das guarnições. Levaremos em consideração suas observações para melhorar a experiência dos nossos clientes.,"Muito caro, porções pequenas de guarnições.",53936,34459,,,,,,,,,,,
1656,"Caro cliente, lamentamos sinceramente pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo tempo de espera e pela falta de atendimento adequado. Vamos reforçar a importância de uma abordagem atenciosa com nossa equipe para evitar situações como essa no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de reconquistar sua confiança em uma próxima visita.","Esperei sentado 15 minutos, não tive atendimento, tive que sair caçando um cardápio e implorar por atendimento para comer e beber, primeira e última vez que frequento",111733,51952,,,,,,,,,,,
