idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
2121,"Olá,

Lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento inadequado e pela falta de cuidado ao retirar os pratos enquanto vocês ainda estavam comendo. Entendemos que isso tenha estragado a sua noite e a comemoração da data especial com a sua família.

Também estamos desapontados em saber que nossos funcionários estavam de mal humor durante o seu tempo conosco. Isso não é algo que toleramos e vamos tomar medidas para garantir que isso não se repita no futuro.

Agradecemos por compartilhar o seu feedback conosco e vamos utilizar essa oportunidade para melhorar nossos serviços. Esperamos que nos dê outra chance para mostrar a qualidade que buscamos oferecer aos nossos clientes.

Atenciosamente,
A equipe do restaurante.","Péssima experiencia.
Fomos muito mal atendidos. Ainda estávamos comendo quando um garçom começou a retirar os pratos e comida da mesa, estragou nossa noite pois fomos comemorar uma data especial com a família.  Funcionários de mal humor.  Fomos com uma expectativa muito alta e saímos muito insatisfeitos.",10738,29217
852,Olá! Agradecemos por compartilhar sua opinião sobre nosso restaurante. Lamentamos que sua experiência com o tambaqui assado não tenha sido satisfatória. Vamos revisar nossos processos para garantir que isso não aconteça novamente. Valorizamos seu feedback e esperamos ter a oportunidade de surpreendê-la positivamente em uma próxima visita.,"a Caldera de vcs é excelente... mas o tambaqui assado deixa demaaais a desejar, o sabor não é bom, na vdd, não tem sabor .. peixe completamente seco, frio e com aparência nada boa.",233562,131828
1354,"Olá, agradecemos pelo seu feedback. Lamentamos pela fila longa que você encontrou em nosso restaurante. Estamos sempre buscando melhorar nosso atendimento e agilidade para evitar esse tipo de situação. Esperamos poder recebê-la novamente em breve para proporcionar uma experiência mais satisfatória.",Fila longaaa,109395,69364
1163,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha atendido às suas expectativas. Vamos levar em consideração suas observações sobre a falta de pratos típicos locais, a variedade limitada e os preços. Esperamos poder melhorar esses aspectos no futuro. Obrigada por nos informar.","Não tem pratos típicos do local. Cozinha internacional, caro e poucas opções. Não voltaria.",197900,51176
1607,"Olá, 
Agradecemos por compartilhar sua experiência conosco. Lamentamos que sua visita não tenha sido satisfatória. Gostaríamos de entender melhor os pontos negativos mencionados para melhorar nosso serviço. Se possível, poderia nos fornecer mais detalhes sobre sua experiência? Agradecemos seu feedback.",Só  bebendo mesmo,29529,48751
1446,"Olá,

Lamentamos muito pela experiência negativa que você teve com o nosso atendimento. Entendemos que houve demora na finalização do seu pedido e na resposta da nossa atendente, o que causou um grande desconforto para você. Pedimos desculpas pelo inconveniente causado.

Vamos utilizar o seu feedback para melhorar o nosso serviço e garantir que situações como essa não se repitam no futuro. Agradecemos por compartilhar a conversa para que possamos reforçar a importância da atenção e agilidade no atendimento aos nossos clientes.

Esperamos ter a oportunidade de reconquistar a sua confiança em uma próxima visita.

Atenciosamente,
A equipe do restaurante","Fiz um pedido pelo wathsapp a atendente me deixou horas para finalizar meu atendimento, 2 horas depois fiz contato e a mesma demorou mais 30 minutos para me responder que o pedido ainda estava lá e não tinha previsão ... fiz o pedido as 12:00...recebi após as 15:00, total desrespeito, atendimento péssimo, não peço mais e quem quiser jantar lá, peça durante almoço, talvez vc receba,  Totalmente sem condições para esse tipo de atendimento.  Segue print da conversa para que suas atendentes sejam mais atenciosas, ou se não quiserem trabalhar, tem muita gente precisando de trabalho.Mais",211128,113196
2038,"Prezado cliente,

Agradecemos pelo seu feedback e lamentamos que sua experiência no nosso restaurante não tenha sido satisfatória. Pedimos desculpas pelo atendimento aquém do esperado e pela falta de proteção contra moscas e poeira. Levaremos suas observações em consideração para melhorar esses aspectos. Quanto ao preço do cardápio, vamos revisar nossos custos para oferecer opções mais acessíveis. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor.

Atenciosamente,
Equipe do restaurante","Atendimento não foi bom, estrutura necessita de alguma espécie de tela ou vidro contra as moscas, poeira e muito caro o cardápio.",130716,72468
1852,"Caro cliente, agradecemos pelo seu feedback e lamentamos que sua experiência no nosso restaurante não tenha sido satisfatória. Pedimos desculpas pelo comportamento inadequado dos nossos atendentes e vamos reforçar a importância do respeito e profissionalismo no atendimento aos clientes. Quanto ao cardápio, iremos revisá-lo para torná-lo mais informativo e destacar os pratos disponíveis apenas até determinado horário. Em relação aos sucos, vamos orientar nossa equipe a perguntar sobre a preferência de açúcar e também a informar sobre a possibilidade de bater sem casca. Quanto ao salgado de salsicha, vamos verificar a qualidade dos ingredientes e a consistência da massa para garantir a melhor experiência para nossos clientes. Agradecemos novamente pelo seu feedback e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.","Atendentes debochadas, cardápio não é informativo, (alguns pratos só até X horário, a gente só descobre de pedir) sucos sem açúcar (ideal em locais assim é perguntar se o cliente quer c/ açúcar ou não ou avisar). Fui reclamar do suco de limão q foi batido com casca, e já vieram me dizendo que aqui é assim mesmo, pedi pra bater sem e veio o suco mais ralo q já tomei, parece que fizeram de raiva. Salgado de salsicha com salsicha de qualidade inferior, ao contrário do preço, além disso a massa estava muito dura, nem terminei de comer. Não recomendo.",143143,73263
1784,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos que tenha ficado insatisfeita com o atendimento e a qualidade da água. Vamos investigar o ocorrido para garantir que isso não se repita. Esperamos ter a oportunidade de recebê-la novamente para oferecer uma experiência melhor.","Lanche delicioso. Atendimento a desejar. Um garçom pra atender a todos. Água mineral estava com gosto de cloro, fazendo duvidar da procedência.",118064,45653
1746,"Caro cliente, lamentamos muito que sua experiência com nosso cheesesteak não tenha sido satisfatória. Agradecemos por compartilhar seu feedback e gostaríamos de nos desculpar por qualquer inconveniente causado. Levaremos suas críticas em consideração para melhorar nosso produto.",Cheesesteak sugado,113602,108140
1060,"Caro cliente, agradecemos pelo seu feedback e lamentamos que sua experiência não tenha sido satisfatória. Vamos revisar nossos processos para garantir que a qualidade das pizzas seja aprimorada, com mais recheio e menos secas. Quanto ao preço, estamos sempre buscando o equilíbrio entre a qualidade dos ingredientes e o valor oferecido. Esperamos ter a oportunidade de recebê-lo novamente para mostrar nosso compromisso em oferecer uma experiência gastronômica memorável.","Ambiente lindo ...
Pizza secas , pouco recheio..
Preço altíssimo..",136964,60742
1017,"Olá, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pela falta de opções de comida para crianças e pelo preço da coronita. Também estamos trabalhando para melhorar a educação e comunicação de nossos atendentes. Agradecemos seu feedback e vamos tomar medidas para garantir que isso não aconteça novamente.","Primeiro não tinha comida para crianças segundo aonde que eu vou pagar 30 reais numa coronita ? E outra atendentes orrives sem educação e nem sabem falar o que tem...
Bando de burros mai educados",140893,46254
1830,"Caro cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Reconhecemos que a comida estava fria e as batatas fritas não estavam frescas, o que certamente não é aceitável. Pedimos desculpas pela resposta inadequada da nossa funcionária e entendemos que precisamos melhorar a forma como armazenamos os alimentos na linha de servir. Agradecemos pelo seu feedback e vamos trabalhar para garantir que isso não aconteça novamente.","Não merece nenhuma estrela! Comida fria, batata frita murcha e fria que parecia do dia anterior. Se eu tivesse vindo aqui nas opiniões antes, não teria nem entrado. Paguei $75,00 e devolvi toda a comida porque estava intragável. A desculpa da funcionária pela reclamação foi troca de cozinheira. Na verdade falta melhorar e muito a forma de armazenar os alimentos na linha  de servir.",104400,74402
936,"Olá, agradecemos pelo seu feedback positivo sobre a nossa segunda unidade da torteria. Ficamos felizes em saber que você considera o nosso estabelecimento charmoso e com deliciosas opções de doces e salgados. Esperamos recebê-la novamente em breve.","A tradicional torteria na sua segunda unidade, ainda mais charmosa e deliciosa. Um paraíso de doces e salgados. Vale a pena visitar.",223106,43968
1677,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos sinceras desculpas pelo seu pedido ter chegado bagunçado e com vazamentos. Vamos investigar o ocorrido e tomar as devidas providências para que isso não se repita. Agradecemos por nos informar sobre o recipiente inadequado do motoqueiro e garantimos que iremos corrigir essa situação. Mais uma vez, desculpe-nos pelo transtorno causado e esperamos ter a oportunidade de reconquistar sua confiança.",Pessimo. o meu pedido  chegou todo bagunçado tudo virado.. vazou...o recipiente do motoqueiro e inadequado... trouxe virada a caixa.... foi horrível.,112141,40386
1596,"Caro cliente, lamentamos muito pela experiência negativa que teve em nosso restaurante. Pedimos desculpas pela demora e por terem esquecido parte do seu pedido. Vamos analisar internamente o que aconteceu para evitar que isso se repita. Agradecemos por nos informar e esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.","Muito ruim, péssimo.. além da demora ainda,esquecem o de levar todo o pedido",175526,96396
1360,"Olá, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora e pela falta de comunicação em relação ao cancelamento do seu pedido. Vamos revisar nossos processos internos para garantir que isso não aconteça novamente. Agradecemos por compartilhar sua experiência conosco e esperamos ter a oportunidade de melhor atendê-la no futuro.",Muita falta de respeito. Fazem a gente a esperar uma hora o pedido depois de confirmado. Aí cancelam o pedido sem dar qualquer satisfação. Péssimo,63537,64141
1600,"Prezada cliente, 

Agradecemos por compartilhar seu feedback sobre nosso restaurante. Lamentamos sinceramente pela experiência negativa que teve em relação ao atendimento dos nossos colaboradores. 

Valorizamos muito a satisfação de nossos clientes e levamos suas observações a sério. Estamos trabalhando para melhorar a qualidade do atendimento e garantir que todos os clientes sejam recebidos de forma cordial e atenciosa. 

Esperamos ter a oportunidade de recebê-la novamente em nosso estabelecimento e proporcionar-lhe uma experiência mais positiva. 

Atenciosamente, 
A proprietária do restaurante",Atendentes displiscentes.,50029,57292
